movie_id,imdb_id,title,year,genre,imdb_rating,imdb_url,poster
5450,tt0258273,Lovely & Amazing,2001,"Comedy, Drama, Romance",6.9,https://www.imdb.com/title/tt0258273/,https://m.media-amazon.com/images/M/MV5BODViNWFlNzctOGNmZS00MGM2LWE1MGQtMzc3YWU1MjM0NzU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5451,tt0265591,Pumpkin,2002,"Comedy, Drama, Romance",6.2,https://www.imdb.com/title/tt0265591/,https://m.media-amazon.com/images/M/MV5BMTg2MDA3MTk1MV5BMl5BanBnXkFtZTcwMzIwMTU2NA@@._V1_SX300.jpg
5452,tt0107438,Look Who's Talking Now,1993,"Comedy, Family, Romance",4.3,https://www.imdb.com/title/tt0107438/,https://m.media-amazon.com/images/M/MV5BMzg5OWQ3NzYtZTkwNi00YjE2LWFiNTMtNmVlNjdiZTA4YWIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5454,tt0104897,Mo' Money,1992,"Action, Comedy, Crime",5.5,https://www.imdb.com/title/tt0104897/,https://m.media-amazon.com/images/M/MV5BOTg5ZmIxYzEtODYyNS00YzE4LTgxZGMtOTRjYzkwZGM3ODQ4XkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_SX300.jpg
5455,tt0102573,The Object of Beauty,1991,"Comedy, Crime, Drama",5.7,https://www.imdb.com/title/tt0102573/,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzQ4ODQ3MV5BMl5BanBnXkFtZTcwODQyMzgyMQ@@._V1_SX300.jpg
5456,tt0111653,Wagons East,1994,"Adventure, Comedy, Western",4.7,https://www.imdb.com/title/tt0111653/,https://m.media-amazon.com/images/M/MV5BOTNiMmZjMDktMzQ3OC00MWYwLTg1ZmQtZGQ5NjcwZmQ4MWQzXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_SX300.jpg
5458,tt0308506,Like Mike,2002,"Comedy, Family, Fantasy, Sport",5.2,https://www.imdb.com/title/tt0308506/,https://m.media-amazon.com/images/M/MV5BNDU4ZDdjN2EtZWE1MS00OGQ2LWEzNGEtMDhlOGE5YTg3NDlmXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg
5459,tt0120912,Men in Black II,2002,"Action, Adventure, Comedy, Mystery, Sci-Fi",6.1,https://www.imdb.com/title/tt0120912/,https://m.media-amazon.com/images/M/MV5BMTMxNDA0NTMxMV5BMl5BanBnXkFtZTYwMDE2NzY2._V1_SX300.jpg
5460,tt0289408,The Powerpuff Girls Movie,2002,"Animation, Action, Adventure",6.5,https://www.imdb.com/title/tt0289408/,https://m.media-amazon.com/images/M/MV5BMjE4NTY0NjQ5OF5BMl5BanBnXkFtZTYwMTE3NTY3._V1_SX300.jpg
5461,tt0263725,Me Without You,2001,Drama,7.0,https://www.imdb.com/title/tt0263725/,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNDIwNzY4Nl5BMl5BanBnXkFtZTYwNjE4NDA3._V1_SX300.jpg
5462,tt0305396,The Crocodile Hunter: Collision Course,2002,"Action, Adventure, Comedy",5.4,https://www.imdb.com/title/tt0305396/,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NTk2Mjc3N15BMl5BanBnXkFtZTYwNzU0NjY2._V1_SX300.jpg
5463,tt0253556,Reign of Fire,2002,"Action, Adventure, Fantasy, Sci-Fi, Thriller",6.2,https://www.imdb.com/title/tt0253556/,https://m.media-amazon.com/images/M/MV5BZTU1ZGE0NmUtZWZjYS00YTI2LTkyMDItNGJlNDM3NjhkMDEwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
5464,tt0257044,Road to Perdition,2002,"Crime, Drama, Thriller",7.7,https://www.imdb.com/title/tt0257044/,https://m.media-amazon.com/images/M/MV5BNjcxMmQ0MmItYTkzYy00MmUyLTlhOTQtMmJmNjE3MDMwYjdlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
5465,tt0297721,All About Lily Chou-Chou,2001,"Crime, Drama, Music",7.7,https://www.imdb.com/title/tt0297721/,https://m.media-amazon.com/images/M/MV5BMTQ0NjEyMzkwNl5BMl5BanBnXkFtZTcwMTIxODcyMQ@@._V1_SX300.jpg
5466,tt0269499,My Wife Is an Actress,2001,"Comedy, Drama, Romance",6.5,https://www.imdb.com/title/tt0269499/,https://m.media-amazon.com/images/M/MV5BMTY3OTUyNDE0M15BMl5BanBnXkFtZTYwNzg2Nzg5._V1_SX300.jpg
5468,tt0050084,20 Million Miles to Earth,1957,"Fantasy, Sci-Fi",6.4,https://www.imdb.com/title/tt0050084/,https://m.media-amazon.com/images/M/MV5BZDJjNDg5MWQtMmM2Ni00YjVkLThmZjctNmNiNjMxNWI4ZTNkXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg
5470,tt0044744,The Importance of Being Earnest,1952,"Comedy, Drama",7.6,https://www.imdb.com/title/tt0044744/,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQyMTUxMzA2OV5BMl5BanBnXkFtZTcwNTk2OTAyMQ@@._V1_SX300.jpg
5471,tt0089798,Perfect,1985,"Drama, Romance",4.3,https://www.imdb.com/title/tt0089798/,https://m.media-amazon.com/images/M/MV5BNjBkYzYxZGQtMDIyOC00ZDdlLWFlOTktMTNhYWJiOTRiNTE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5472,tt0068156,1776,1972,"Drama, Family, History",7.6,https://www.imdb.com/title/tt0068156/,https://ia.media-imdb.com/images/M/MV5BNGZhYWMxMDMtODU2Yi00MDVmLWI4ODYtMzgyNjg4NGNjZjM2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
5475,tt0065234,Z,1969,"Crime, Drama, History, Thriller",8.2,https://www.imdb.com/title/tt0065234/,https://m.media-amazon.com/images/M/MV5BM2JjM2MwMDAtNGRhMi00MDZiLWIwMzYtYTZmMTc0MDU1ZWU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
5476,tt0220506,Halloween: Resurrection,2002,"Horror, Thriller",4.1,https://www.imdb.com/title/tt0220506/,https://m.media-amazon.com/images/M/MV5BODczZDMxNTMtZDIxOC00YWEzLWJkMmEtZjczNGUwZDA2NTNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5477,tt0254455,Sex and Lucía,2001,"Drama, Romance",7.2,https://www.imdb.com/title/tt0254455/,https://m.media-amazon.com/images/M/MV5BMTQwMTI0ODcwMV5BMl5BanBnXkFtZTYwNjM0MDI3._V1_SX300.jpg
5478,tt0271367,Eight Legged Freaks,2002,"Action, Comedy, Horror, Sci-Fi, Thriller",5.4,https://www.imdb.com/title/tt0271367/,https://m.media-amazon.com/images/M/MV5BMzMzODg5MDk4OV5BMl5BanBnXkFtZTYwNTM0Nzc3._V1_SX300.jpg
5479,tt0267626,K-19: The Widowmaker,2002,"Drama, History, Thriller, War",6.7,https://www.imdb.com/title/tt0267626/,https://m.media-amazon.com/images/M/MV5BMWY2YjIwNDAtYjQwOC00YjY5LTk2MDUtMjY4ZDdiMjdlNjIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5480,tt0243585,Stuart Little 2,2002,"Animation, Adventure, Comedy, Family, Fantasy",5.5,https://www.imdb.com/title/tt0243585/,https://m.media-amazon.com/images/M/MV5BMTYyNDg0Njc2Nl5BMl5BanBnXkFtZTYwMDc3NzQ3._V1_SX300.jpg
5481,tt0295178,Austin Powers in Goldmember,2002,"Action, Adventure, Comedy, Crime",6.2,https://www.imdb.com/title/tt0295178/,https://m.media-amazon.com/images/M/MV5BMTI3NTkzODI0MF5BMl5BanBnXkFtZTYwNjc5MTA3._V1_SX300.jpg
5483,tt0303353,The Kid Stays in the Picture,2002,"Documentary, Biography",7.4,https://www.imdb.com/title/tt0303353/,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4OTE1NTg0Nl5BMl5BanBnXkFtZTcwNjkzNjYyMQ@@._V1_SX300.jpg
5485,tt0271219,Tadpole,2000,"Comedy, Drama, Romance",6.2,https://www.imdb.com/title/tt0271219/,https://m.media-amazon.com/images/M/MV5BMTM2MjMxMTUzMl5BMl5BanBnXkFtZTcwMzQ4MjcxMQ@@._V1_SX300.jpg
5486,tt0246500,Who Is Cletis Tout?,2001,"Comedy, Crime",6.4,https://www.imdb.com/title/tt0246500/,https://m.media-amazon.com/images/M/MV5BMTUyMjYwNTA5OV5BMl5BanBnXkFtZTcwODk4OTMyMQ@@._V1_SX300.jpg
5489,tt0079641,Nosferatu the Vampyre,1979,Horror,7.6,https://www.imdb.com/title/tt0079641/,https://m.media-amazon.com/images/M/MV5BNDYxYWY3ZTUtNzNiMi00ZmQyLTliMzAtNDdiZGY1NzVjZTc3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5490,tt0074205,The Big Bus,1976,"Comedy, Action",5.6,https://www.imdb.com/title/tt0074205/,https://ia.media-imdb.com/images/M/MV5BOWVjMDU2N2EtYmM1ZC00NGY5LWFlYjctODgxMGQxYTQyNzMzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
5493,tt0061810,In Like Flint,1967,"Action, Adventure, Comedy",6.2,https://www.imdb.com/title/tt0061810/,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0M2ZjZjctODI0OC00ZjMyLTg1N2UtMTY1NmRjMmUwMWE4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
5497,tt0059557,Our Man Flint,1966,"Action, Adventure, Comedy, Fantasy, Sci-Fi",6.5,https://www.imdb.com/title/tt0059557/,https://m.media-amazon.com/images/M/MV5BZmU5MjE4NWItMjVkNC00Njg5LTg0MDgtMGQ4M2JlOTRiZDFiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
5498,tt0058888,Red Beard,1965,Drama,8.3,https://www.imdb.com/title/tt0058888/,https://m.media-amazon.com/images/M/MV5BOWU1ZDU0ZDgtOWQ3MC00ZGM4LWEyNzktNDM3ZGEzYzhiZmI5XkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_SX300.jpg
5499,tt0075147,Robin and Marian,1976,"Adventure, Drama, Romance",6.6,https://www.imdb.com/title/tt0075147/,https://m.media-amazon.com/images/M/MV5BYjg0NDMxNzgtN2RhNy00MDkzLWIwODQtOGU5NzU5NDQzYWEwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
5500,tt0088286,Top Secret!,1984,"Comedy, Music",7.2,https://www.imdb.com/title/tt0088286/,https://m.media-amazon.com/images/M/MV5BMmNhMTZlMmItMDRkYy00YjBlLThiZTEtZDQ1ZjNmYWM4NWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5501,tt0295427,The Master of Disguise,2002,"Adventure, Comedy, Family, Fantasy",3.3,https://www.imdb.com/title/tt0295427/,https://m.media-amazon.com/images/M/MV5BODYzNjdmZTgtNzkyZS00NWJjLTlkOGQtZmEzZTI3ZTg2MzNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5502,tt0286106,Signs,2002,"Drama, Mystery, Sci-Fi, Thriller",6.7,https://www.imdb.com/title/tt0286106/,https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_SX300.jpg
5503,tt0265930,The Last Kiss,2001,"Comedy, Drama, Romance",7.0,https://www.imdb.com/title/tt0265930/,https://m.media-amazon.com/images/M/MV5BMTg1NjEyNjIzMV5BMl5BanBnXkFtZTcwNTE2MDY5MQ@@._V1_SX300.jpg
5504,tt0287717,Spy Kids 2: Island of Lost Dreams,2002,"Action, Adventure, Comedy, Family, Sci-Fi",5.1,https://www.imdb.com/title/tt0287717/,https://m.media-amazon.com/images/M/MV5BNWM2N2JjYzYtYWIyNS00NDc3LWFkNDctMmYwOWQyZTcxYjZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5505,tt0279113,The Good Girl,2002,"Drama, Romance",6.4,https://www.imdb.com/title/tt0279113/,https://m.media-amazon.com/images/M/MV5BODA1NjA3MzAtNGYyYS00YThmLThkZDktNDk1ZTM4ZTJmNDgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5506,tt0309377,Blood Work,2002,"Action, Crime, Drama, Mystery, Thriller",6.4,https://www.imdb.com/title/tt0309377/,https://m.media-amazon.com/images/M/MV5BMTIxMDMzMDk1NV5BMl5BanBnXkFtZTYwNzgxNDY3._V1_SX300.jpg
5507,tt0295701,xXx,2002,"Action, Adventure, Thriller",5.9,https://www.imdb.com/title/tt0295701/,https://m.media-amazon.com/images/M/MV5BNzZjZmM1ZDctNDhlZi00Mzk1LWFjNWItYzIxNGY2OWYzYjJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
5508,tt0274309,24 Hour Party People,2002,"Biography, Comedy, Drama, Music",7.4,https://www.imdb.com/title/tt0274309/,https://m.media-amazon.com/images/M/MV5BM2YxZDgyNzMtODVmNi00NDE2LWI0MTQtNDIzMWQ0MmEzMmZjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
5512,tt0290823,Secret Ballot,2001,"Comedy, Drama",6.7,https://www.imdb.com/title/tt0290823/,https://m.media-amazon.com/images/M/MV5BMTQxMTQ0MzA3NF5BMl5BanBnXkFtZTcwODc3OTQxMQ@@._V1_SX300.jpg
5513,tt0327036,Martin Lawrence Live: Runteldat,2002,"Documentary, Comedy",5.4,https://www.imdb.com/title/tt0327036/,https://m.media-amazon.com/images/M/MV5BNTZiNjUzNDMtMmZlZS00OWEyLTliZmYtNDkwM2MzNjE3MjNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5515,tt0120263,Songs from the Second Floor,2000,"Comedy, Drama",7.7,https://www.imdb.com/title/tt0120263/,https://m.media-amazon.com/images/M/MV5BMGQ4NGQ3MjAtYWI4Mi00YTQ1LTg1NWItN2RhYWU5YmY0Yjg0XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg
5521,tt0093780,The Principal,1987,"Action, Crime, Drama, Thriller",6.3,https://www.imdb.com/title/tt0093780/,https://m.media-amazon.com/images/M/MV5BZjhhNTFjZmMtNzJiNy00YjQ1LTk5N2ItNGE4M2E5ZGEwYWQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
5522,tt0073631,Rollerball,1975,"Action, Sci-Fi, Sport",6.6,https://www.imdb.com/title/tt0073631/,https://m.media-amazon.com/images/M/MV5BZjcwNjgxZjItNjQ0Ni00OGJhLWIwYTItYmI5MGQ3MzE0ZjNiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
5523,tt0180052,The Adventures of Pluto Nash,2002,"Comedy, Action, Sci-Fi",3.8,https://www.imdb.com/title/tt0180052/,https://m.media-amazon.com/images/M/MV5BMTQ4NTMwODQwNV5BMl5BanBnXkFtZTYwNTg0Nzk2._V1_SX300.jpg
5524,tt0300532,Blue Crush,2002,"Drama, Romance, Sport",5.7,https://www.imdb.com/title/tt0300532/,https://m.media-amazon.com/images/M/MV5BYzYwZDQwNmEtMDIyNy00NjkzLWJjYTctNTYwNjI2MTBhMzEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5525,tt0246772,Mostly Martha,2001,"Comedy, Romance, Drama",7.3,https://www.imdb.com/title/tt0246772/,https://m.media-amazon.com/images/M/MV5BNTYyNzIxMTAyNl5BMl5BanBnXkFtZTYwNzQzMjg2._V1_SX300.jpg
5527,tt0256276,Possession,2002,"Drama, Mystery, Romance",6.4,https://www.imdb.com/title/tt0256276/,https://m.media-amazon.com/images/M/MV5BMTk2NTIzNTU2NF5BMl5BanBnXkFtZTYwNTgwMDg5._V1_SX300.jpg
5528,tt0265459,One Hour Photo,2002,"Drama, Thriller",6.8,https://www.imdb.com/title/tt0265459/,https://m.media-amazon.com/images/M/MV5BYWVkMjAzY2QtZTA4Yi00OWZmLTliMzctZTkyODU4NTc3MmRjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5529,tt0261289,Serving Sara,2002,"Comedy, Romance",5.3,https://www.imdb.com/title/tt0261289/,https://m.media-amazon.com/images/M/MV5BNDJkN2MyMjUtMjJhNi00Mzc1LTkzYzUtNWI5NGQzZGIwOWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5530,tt0258153,S1m0ne,2002,"Comedy, Drama, Sci-Fi",6.1,https://www.imdb.com/title/tt0258153/,https://m.media-amazon.com/images/M/MV5BNjZmNjhjMGUtYmNmYi00MGYyLTk0YTItOWM4MmVmMDIwNmU3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
5531,tt0281322,Undisputed,2002,"Action, Crime, Drama, Sport",6.2,https://www.imdb.com/title/tt0281322/,https://m.media-amazon.com/images/M/MV5BMmE1NjQ0MDAtMTFhMC00OTgxLTg0ODktMGI2YmE2ZTU4YjhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5532,tt0280424,Amy's Orgasm,2001,"Comedy, Romance",5.3,https://www.imdb.com/title/tt0280424/,https://m.media-amazon.com/images/M/MV5BNzI2NTQ4MzUxNl5BMl5BanBnXkFtZTcwNzQxODEzMQ@@._V1_SX300.jpg
5537,tt0300453,Red Satin,2002,"Musical, Drama",6.7,https://www.imdb.com/title/tt0300453/,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNTU0NzExOF5BMl5BanBnXkFtZTcwMzkzMzUxMQ@@._V1_SX300.jpg
5538,tt0088885,The Care Bears Movie,1985,"Animation, Adventure, Comedy",5.6,https://www.imdb.com/title/tt0088885/,https://ia.media-imdb.com/images/M/MV5BMGQzYTY4N2MtYzhhNC00ZGNlLThmMzgtODI3NTRiNmRjODliXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
5539,tt0090799,Care Bears Movie II: A New Generation,1986,"Animation, Adventure, Comedy, Family, Fantasy, Musical",5.4,https://www.imdb.com/title/tt0090799/,https://m.media-amazon.com/images/M/MV5BOGEzMWNiY2YtZTE0Ni00OGVlLWIzMGQtYWZkNzAyYTI4ZmY0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
5540,tt0082186,Clash of the Titans,1981,"Action, Adventure, Family, Fantasy",6.9,https://www.imdb.com/title/tt0082186/,https://m.media-amazon.com/images/M/MV5BZTQ4NDUxMTUtZDM0YS00MTk5LWExMWMtZjBiYTFjYTM3ZjJkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
5541,tt0102059,Hot Shots!,1991,"Action, Comedy",6.7,https://www.imdb.com/title/tt0102059/,https://m.media-amazon.com/images/M/MV5BNzgxNmI1ODItZWZlYy00ZjE0LWIwYjgtMTk2MzU0MjhkOWIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5543,tt0078350,The Swarm,1978,"Horror, Thriller",4.4,https://www.imdb.com/title/tt0078350/,https://images-na.ssl-images-amazon.com/images/M/MV5BNDU0NGE1YjktZmIyYi00MjEwLWE0NGYtNjZjYWZiMzViODgxXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_SX300.jpg
5544,tt0080025,Time After Time,1979,"Adventure, Drama, Sci-Fi",7.2,https://www.imdb.com/title/tt0080025/,https://m.media-amazon.com/images/M/MV5BMTk2MjUyNzk0Nl5BMl5BanBnXkFtZTcwNzIzODkyMQ@@._V1_SX300.jpg
5548,tt0090966,Down and Out in Beverly Hills,1986,Comedy,6.2,https://www.imdb.com/title/tt0090966/,https://m.media-amazon.com/images/M/MV5BMTFiNThkMjEtNzdlYi00Mzk2LTkwNDMtMWQ0MzllMDNhMmM0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
5550,tt0049452,Love Me Tender,1956,"Drama, Musical, Romance",6.2,https://www.imdb.com/title/tt0049452/,https://m.media-amazon.com/images/M/MV5BNjg5ODNiZmYtZjQ5ZS00ZGU2LTk4MTEtNzdiNWVmYjdhYTAyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
5553,tt0094025,Stakeout,1987,"Action, Comedy, Crime, Thriller",6.6,https://www.imdb.com/title/tt0094025/,https://m.media-amazon.com/images/M/MV5BMWQxZTdiYWEtNjZiMi00NmU3LWEwNTMtNzVhYzVmNmY4MjA5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
5556,tt0295254,Feardotcom,2002,"Crime, Horror, Thriller",3.3,https://www.imdb.com/title/tt0295254/,https://m.media-amazon.com/images/M/MV5BMjEyOTkwNzI4OV5BMl5BanBnXkFtZTYwNzk0MDg5._V1_SX300.jpg
5560,tt0022599,À Nous la Liberté,1931,"Comedy, Musical",7.6,https://www.imdb.com/title/tt0022599/,https://m.media-amazon.com/images/M/MV5BODg0ODAzNTItM2M4ZC00NGYxLWIzMmMtNzFiMWIzYWU2YWJiXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
5562,tt0275688,Snipes,2001,"Action, Drama, Music, Mystery, Thriller",6.0,https://www.imdb.com/title/tt0275688/,https://m.media-amazon.com/images/M/MV5BMTYwMjM5NzczMl5BMl5BanBnXkFtZTcwMTc2ODMyMQ@@._V1_SX300.jpg
5563,tt0269095,City by the Sea,2002,"Crime, Drama, Mystery",6.1,https://www.imdb.com/title/tt0269095/,https://m.media-amazon.com/images/M/MV5BMTIwMjc1MzI3MF5BMl5BanBnXkFtZTYwMjUwMjY3._V1_SX300.jpg
5564,tt0283026,Swimfan,2002,"Drama, Thriller",5.0,https://www.imdb.com/title/tt0283026/,https://ia.media-imdb.com/images/M/MV5BM2RmZjY1MTItNGM1ZC00NzhlLWI2MjEtYjY1ZjI1M2NiZTg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5568,tt0087507,Johnny Dangerously,1984,"Comedy, Crime",6.5,https://www.imdb.com/title/tt0087507/,https://m.media-amazon.com/images/M/MV5BNzNkOThhMDEtMzBiZS00OWQxLWE0YWItOWIxZjg2MjhhZjU0XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
5569,tt0068833,The Last House on the Left,1972,"Horror, Thriller",6.0,https://www.imdb.com/title/tt0068833/,https://m.media-amazon.com/images/M/MV5BMzY0YTZlNTQtNDg1YS00Y2IzLWJhZDctMmE2MDEzN2IzYzg1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5570,tt0117883,Thesis,1996,"Horror, Mystery, Thriller",7.5,https://www.imdb.com/title/tt0117883/,https://m.media-amazon.com/images/M/MV5BYTNjOGMzOTgtYWVmMi00ZWYzLWI4ZDItZjRhMjU3MzBhY2UwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
5572,tt0303714,Barbershop,2002,"Comedy, Drama",6.3,https://www.imdb.com/title/tt0303714/,https://m.media-amazon.com/images/M/MV5BMTgxNTE0OTEzM15BMl5BanBnXkFtZTYwMjgwNzk2._V1_SX300.jpg
5573,tt0265808,Stealing Harvard,2002,"Comedy, Crime",5.1,https://www.imdb.com/title/tt0265808/,https://ia.media-imdb.com/images/M/MV5BMjZhMGIyNGMtN2NmYy00OTBhLWE3NWQtMGQ3ZmNmZGUwMDg1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5574,tt0293662,The Transporter,2002,"Action, Crime, Thriller",6.8,https://www.imdb.com/title/tt0293662/,https://m.media-amazon.com/images/M/MV5BMTk2NDc2MDAxN15BMl5BanBnXkFtZTYwNDc1NDY2._V1_SX300.jpg
5575,tt0269329,Alias Betty,2001,"Comedy, Crime, Drama",6.9,https://www.imdb.com/title/tt0269329/,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MjA5NDEzM15BMl5BanBnXkFtZTcwOTA4MDYyMQ@@._V1_SX300.jpg
5577,tt0280760,Igby Goes Down,2002,"Comedy, Drama",7.0,https://www.imdb.com/title/tt0280760/,https://m.media-amazon.com/images/M/MV5BMTUwNTk2NjY0NF5BMl5BanBnXkFtZTcwMjQ3MTI0NA@@._V1_SX300.jpg
5580,tt0106315,Aspen Extreme,1993,"Drama, Romance, Sport",5.9,https://www.imdb.com/title/tt0106315/,https://m.media-amazon.com/images/M/MV5BZjEwZWUzOGQtODExZS00Y2NiLWI0ZTgtMWQ4OTI0MDIxZjcwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
5581,tt0099128,Betsy's Wedding,1990,"Comedy, Romance",5.6,https://www.imdb.com/title/tt0099128/,https://m.media-amazon.com/images/M/MV5BZDY2NTVhZDYtMjMzMi00NzY0LWI5YmQtMGE0NDgxYzJkNDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5582,tt0103924,Captain Ron,1992,"Adventure, Comedy",5.7,https://www.imdb.com/title/tt0103924/,https://m.media-amazon.com/images/M/MV5BOWZkYTk4YjAtZmViZS00ZTY5LWE2YmItOGQ3Y2Y0N2MzODkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5584,tt0099512,Ernest Goes to Jail,1990,"Comedy, Crime, Family",5.4,https://www.imdb.com/title/tt0099512/,https://images-na.ssl-images-amazon.com/images/M/MV5BYTU3MzYyYTEtYWI1NS00MTJlLWE3NDMtYzI4ODUzMGY1ODk1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
5585,tt0101821,Ernest Scared Stupid,1991,"Comedy, Family, Fantasy",5.8,https://www.imdb.com/title/tt0101821/,https://m.media-amazon.com/images/M/MV5BZDA4MzIxY2EtYzQxMy00MmJkLWI1ODktNzFjMDM0Yzg4YjhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
5588,tt0077681,The Hills Have Eyes,1977,"Horror, Thriller",6.4,https://www.imdb.com/title/tt0077681/,https://m.media-amazon.com/images/M/MV5BYWM3ODgyZTMtZTVkMi00NTAxLTk0OWQtMzM3NzVkYzRlMTA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
5589,tt0107212,Indian Summer,1993,"Comedy, Drama, Romance",6.5,https://www.imdb.com/title/tt0107212/,https://m.media-amazon.com/images/M/MV5BMTkzMDMxNTE2NV5BMl5BanBnXkFtZTYwNzk4OTE5._V1_SX300.jpg
5590,tt0070350,The Mack,1973,"Crime, Drama",6.7,https://www.imdb.com/title/tt0070350/,https://m.media-amazon.com/images/M/MV5BZWFmMDNiM2YtMDcyZC00ODYwLWIxNWYtMTBiYzBiZmZmYWJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
5591,tt0110557,Monkey Trouble,1994,"Adventure, Comedy, Family",5.3,https://www.imdb.com/title/tt0110557/,https://m.media-amazon.com/images/M/MV5BNWYyMmUzMjEtNjk1Ni00MWY5LTgyODUtNmFjZTEyYzU5ZmE2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
5596,tt0100666,Spaced Invaders,1990,"Adventure, Comedy, Sci-Fi",5.3,https://www.imdb.com/title/tt0100666/,https://m.media-amazon.com/images/M/MV5BMTI1NjU5NDY3OF5BMl5BanBnXkFtZTcwMzUxMzQyMQ@@._V1_SX300.jpg
